taxonKey,scientificName,acceptedTaxonKey,acceptedScientificName,numberOfOccurrences,taxonRank,taxonomicStatus,kingdom,kingdomKey,phylum,phylumKey,class,classKey,order,orderKey,family,familyKey,genus,genusKey,species,speciesKey,iucnRedListCategory,num_letters,num_words
5524411,Phaleria capitata Jack,5524411,Phaleria capitata Jack,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malvales,941,Thymelaeaceae,2428,Phaleria,3233887.0,Phaleria capitata,5524411.0,NE,,
5536313,Prestonia portobellensis (Beurl.) Woodson,5536313,Prestonia portobellensis (Beurl.) Woodson,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Gentianales,412,Apocynaceae,6701,Prestonia,3169716.0,Prestonia portobellensis,5536313.0,NE,,
5597755,Aglaia elaeagnoidea (A.Juss.) Benth.,5597755,Aglaia elaeagnoidea (A.Juss.) Benth.,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Sapindales,933,Meliaceae,2397,Aglaia,3190479.0,Aglaia elaeagnoidea,5597755.0,LC,,
5599684,Meriania nobilis Triana,5599684,Meriania nobilis Triana,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Myrtales,690,Melastomataceae,6683,Meriania,3231526.0,Meriania nobilis,5599684.0,LC,,
5645251,Spigelia splendens H.Wendl. ex Hook.,5645251,Spigelia splendens H.Wendl. ex Hook.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Gentianales,412,Loganiaceae,2502,Spigelia,3169498.0,Spigelia splendens,5645251.0,NE,,
6413649,Juncus bufonius L.,6413649,Juncus bufonius L.,42,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Juncaceae,5353,Juncus,2701072.0,Juncus bufonius,6413649.0,LC,,
7152132,Passiflora tripartita (Juss.) Poir.,7152132,Passiflora tripartita (Juss.) Poir.,9,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malpighiales,1414,Passifloraceae,2378,Passiflora,2874172.0,Passiflora tripartita,7152132.0,NE,,
7264629,Corrigiola telephiifolia Pourr.,7264629,Corrigiola telephiifolia Pourr.,3,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Caryophyllaceae,2518,Corrigiola,5384679.0,Corrigiola telephiifolia,7264629.0,LC,,
7317695,Diplocyclos palmatus (L.) C.Jeffrey,7317695,Diplocyclos palmatus (L.) C.Jeffrey,6,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Cucurbitales,7224005,Cucurbitaceae,6634,Diplocyclos,3623603.0,Diplocyclos palmatus,7317695.0,NE,,
7420311,Linaria spartea (L.) Willd.,5415017,Linaria spartea (L.) Chaz.,3,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Plantaginaceae,2420,Linaria,3172168.0,Linaria spartea,5415017.0,NE,,
7424655,Fremontodendron californicum (Torr.) Coult.,7424655,Fremontodendron californicum (Torr.) Coult.,5,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malvales,941,Malvaceae,6685,Fremontodendron,10858067.0,Fremontodendron californicum,7424655.0,LC,,
7945074,Teucrium scordium L.,7945074,Teucrium scordium L.,21,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Lamiaceae,2497,Teucrium,2926895.0,Teucrium scordium,7945074.0,NE,,
8022456,Legousia speculum-veneris (L.) Chaix,8022456,Legousia speculum-veneris (L.) Chaix,154,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Campanulaceae,8801,Legousia,3158769.0,Legousia speculum-veneris,8022456.0,NE,,
8230360,Spondias tuberosa Arruda,8230360,Spondias tuberosa Arruda,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Sapindales,933,Anacardiaceae,2398,Spondias,3190592.0,Spondias tuberosa,8230360.0,LC,,
9419993,Erodium moschatum (L.) L'Hér.,9419993,Erodium moschatum (L.) L'Hér.,794,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Geraniales,624,Geraniaceae,4676,Erodium,2891616.0,Erodium moschatum,9419993.0,NE,956,164
2687210,Tsuga heterophylla (Raf.) Sarg.,2687210,Tsuga heterophylla (Raf.) Sarg.,117,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Pinopsida,194,Pinales,640,Pinaceae,3925,Tsuga,8527396.0,Tsuga heterophylla,2687210.0,LC,,
2701550,Juncus torreyi Coville,2701550,Juncus torreyi Coville,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Juncaceae,5353,Juncus,2701072.0,Juncus torreyi,2701550.0,NE,,
2703912,Saccharum officinarum L.,2703912,Saccharum officinarum L.,20,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Saccharum,2703910.0,Saccharum officinarum,2703912.0,NE,,
2705315,Catabrosa aquatica (L.) P.Beauv.,2705315,Catabrosa aquatica (L.) P.Beauv.,3,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Catabrosa,2705314.0,Catabrosa aquatica,2705315.0,LC,,
2710941,Schoenoplectus lacustris (L.) Palla,2710941,Schoenoplectus lacustris (L.) Palla,69,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Cyperaceae,7708,Schoenoplectus,2710907.0,Schoenoplectus lacustris,2710941.0,LC,,
2739655,Colchicum umbrosum Steven,2739655,Colchicum umbrosum Steven,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Liliales,1172,Colchicaceae,7697,Colchicum,2739608.0,Colchicum umbrosum,2739655.0,NE,,
2874220,Passiflora lutea L.,2874220,Passiflora lutea L.,27,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malpighiales,1414,Passifloraceae,2378,Passiflora,2874172.0,Passiflora lutea,2874220.0,NE,,
2897678,Arachnothryx costaricensis (Standl.) Borhidi,2897678,Arachnothryx costaricensis (Standl.) Borhidi,3,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Gentianales,412,Rubiaceae,8798,Arachnothryx,2917940.0,Arachnothryx costaricensis,2897678.0,NE,,
2899345,Palicourea triphylla DC.,2899345,Palicourea triphylla DC.,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Gentianales,412,Rubiaceae,8798,Palicourea,2898662.0,Palicourea triphylla,2899345.0,NE,,
2918932,Elaeagia glossostipula C.M.Taylor,2918932,Elaeagia glossostipula C.M.Taylor,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Gentianales,412,Rubiaceae,8798,Elaeagia,2918905.0,Elaeagia glossostipula,2918932.0,NE,,
2986127,Ribes cereum Douglas,2986127,Ribes cereum Douglas,15,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Saxifragales,7219248,Grossulariaceae,2403,Ribes,2986095.0,Ribes cereum,2986127.0,NE,,
2988354,Physocarpus opulifolius (L.) Maxim.,2988354,Physocarpus opulifolius (L.) Maxim.,172,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Rosales,691,Rosaceae,5015,Physocarpus,7903731.0,Physocarpus opulifolius,2988354.0,NE,,
3013688,Crataegus macrocarpa Hegetschw.,3013688,Crataegus macrocarpa Hegetschw.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Rosales,691,Rosaceae,5015,Crataegus,3013395.0,Crataegus macrocarpa,3013688.0,NE,,
3026162,Cotoneaster franchetii Boiss.,3026162,Cotoneaster franchetii Boiss.,941,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Rosales,691,Rosaceae,5015,Cotoneaster,3025563.0,Cotoneaster franchetii,3026162.0,NE,4560,705
3032611,Darmera peltata (Torr. ex Benth.) Voss,3032611,Darmera peltata (Torr. ex Benth.) Voss,55,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Saxifragales,7219248,Saxifragaceae,2402,Darmera,3032610.0,Darmera peltata,3032611.0,NE,,
3084869,Drosanthemum hispidum (L.) Schwantes,3084869,Drosanthemum hispidum (L.) Schwantes,4,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Aizoaceae,6752,Drosanthemum,3084868.0,Drosanthemum hispidum,3084869.0,NE,,
3127830,Centaurea eriophora L.,3127830,Centaurea eriophora L.,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Centaurea,3127469.0,Centaurea eriophora,3127830.0,NE,,
3133504,Scorzoneroides pyrenaica (Gouan) Holub,3133504,Scorzoneroides pyrenaica (Gouan) Holub,11,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Scorzoneroides,8301836.0,Scorzoneroides pyrenaica,3133504.0,NE,,
3709338,Soulamea trifoliata Baill.,3709338,Soulamea trifoliata Baill.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Sapindales,933,Simaroubaceae,2395,Soulamea,7329565.0,Soulamea trifoliata,3709338.0,NE,,
3864389,Tibouchina alpestris Cogn.,11113529,Chaetogastra brachyphylla (Gleason) P.J.F.Guim. & Michelang.,1,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Myrtales,690,Melastomataceae,6683,Chaetogastra,7273204.0,Chaetogastra brachyphylla,11113529.0,NE,,
3880242,Xylosma chlorantha Donn.Sm.,3880242,Xylosma chlorantha Donn.Sm.,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malpighiales,1414,Salicaceae,6664,Xylosma,2874117.0,Xylosma chlorantha,3880242.0,LC,,
3995504,Stenocarpus comptonii S.Moore,3995504,Stenocarpus comptonii S.Moore,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Proteales,400,Proteaceae,2414,Stenocarpus,2891788.0,Stenocarpus comptonii,3995504.0,NE,,
4102834,Scabiosa canescens Waldst. & Kit.,4102834,Scabiosa canescens Waldst. & Kit.,4,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Dipsacales,946,Caprifoliaceae,6710,Scabiosa,2888800.0,Scabiosa canescens,4102834.0,NE,,
5343438,Astragalus balearicus Chater,5343438,Astragalus balearicus Chater,3,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Astragalus,2933951.0,Astragalus balearicus,5343438.0,NE,,
5356241,Adesmia trijuga Gillies ex Hook. & Arn.,5356241,Adesmia trijuga Gillies ex Hook. & Arn.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Adesmia,2961501.0,Adesmia trijuga,5356241.0,LC,,
5407571,Annona mucosa Jacq.,5407571,Annona mucosa Jacq.,3,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Magnoliales,718,Annonaceae,9291,Annona,3155252.0,Annona mucosa,5407571.0,LC,,
5621415,Cereus stenogonus K.Schum.,5621415,Cereus stenogonus K.Schum.,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Cactaceae,2519,Cereus,3084079.0,Cereus stenogonus,5621415.0,LC,,
7291123,Pteropyrum aucheri Jaub. & Spach,7291123,Pteropyrum aucheri Jaub. & Spach,4,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Polygonaceae,2416,Pteropyrum,7291115.0,Pteropyrum aucheri,7291123.0,NE,,
7300750,Myriocarpa longipes Liebm.,7300750,Myriocarpa longipes Liebm.,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Rosales,691,Urticaceae,6639,Myriocarpa,3234510.0,Myriocarpa longipes,7300750.0,LC,,
7316428,Coussapoa villosa Poepp. & Endl.,7316428,Coussapoa villosa Poepp. & Endl.,3,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Rosales,691,Urticaceae,6639,Coussapoa,7316389.0,Coussapoa villosa,7316428.0,LC,,
2715068,Cyperus ligularis L.,2715068,Cyperus ligularis L.,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Cyperaceae,7708,Cyperus,2713455.0,Cyperus ligularis,2715068.0,NE,,
2726592,Carex pallescens L.,2726592,Carex pallescens L.,37,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Cyperaceae,7708,Carex,2721893.0,Carex pallescens,2726592.0,NE,,
2734549,Chamaedorea crucensis Hodel,2734549,Chamaedorea crucensis Hodel,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Arecales,552,Arecaceae,7681,Chamaedorea,2734376.0,Chamaedorea crucensis,2734549.0,NE,,
2735462,Oenocarpus bataua Mart.,2735462,Oenocarpus bataua Mart.,6,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Arecales,552,Arecaceae,7681,Oenocarpus,2735438.0,Oenocarpus bataua,2735462.0,NE,,
2750377,Gladiolus atroviolaceus Boiss.,2750377,Gladiolus atroviolaceus Boiss.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Asparagales,1169,Iridaceae,7698,Gladiolus,2749747.0,Gladiolus atroviolaceus,2750377.0,NE,,
2873954,Asarum hartwegii S.Watson,2873954,Asarum hartwegii S.Watson,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Piperales,404,Aristolochiaceae,3066,Asarum,2873945.0,Asarum hartwegii,2873954.0,NE,,
2918667,Spermacoce remota Lam.,2918667,Spermacoce remota Lam.,16,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Gentianales,412,Rubiaceae,8798,Spermacoce,2918053.0,Spermacoce remota,2918667.0,LC,,
2925790,Heliotropium amplexicaule Vahl,2925790,Heliotropium amplexicaule Vahl,31,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Boraginales,7226464,Heliotropiaceae,4930387,Heliotropium,2925766.0,Heliotropium amplexicaule,2925790.0,NE,,
2932942,Capsicum chinense Jacq.,2932942,Capsicum chinense Jacq.,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Solanales,1176,Solanaceae,7717,Capsicum,2932937.0,Capsicum chinense,2932942.0,NE,,
2971499,Indigofera linnaei Ali,2971499,Indigofera linnaei Ali,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Indigofera,2971355.0,Indigofera linnaei,2971499.0,NE,,
3026819,Spiraea tomentosa L.,3026819,Spiraea tomentosa L.,62,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Rosales,691,Rosaceae,5015,Spiraea,3026392.0,Spiraea tomentosa,3026819.0,NE,,
3037486,Pseudopanax lessonii (DC.) K.Koch,3037486,Pseudopanax lessonii (DC.) K.Koch,4,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Apiales,1351,Araliaceae,8800,Pseudopanax,3037458.0,Pseudopanax lessonii,3037486.0,NE,,
3065548,Euphorbia hirsuta L.,3065548,Euphorbia hirsuta L.,26,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malpighiales,1414,Euphorbiaceae,4691,Euphorbia,11397237.0,Euphorbia hirsuta,3065548.0,NE,,
3071818,Mabea piriri Aubl.,3071818,Mabea piriri Aubl.,3,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malpighiales,1414,Euphorbiaceae,4691,Mabea,3071743.0,Mabea piriri,3071818.0,LC,,
3091133,Lygodesmia aphylla (Nutt.) DC.,3091133,Lygodesmia aphylla (Nutt.) DC.,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Lygodesmia,3091131.0,Lygodesmia aphylla,3091133.0,NE,,
3105768,Sonchus tenerrimus L.,3105768,Sonchus tenerrimus L.,649,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Sonchus,3105646.0,Sonchus tenerrimus,3105768.0,NE,1176,185
3113465,Cirsium brachycephalum Jur.,3113465,Cirsium brachycephalum Jur.,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Cirsium,3112554.0,Cirsium brachycephalum,3113465.0,LC,,
3149952,Hulsea vestita A.Gray,3149952,Hulsea vestita A.Gray,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Hulsea,3149940.0,Hulsea vestita,3149952.0,NE,,
3170695,Castilleja nana Eastw.,3170695,Castilleja nana Eastw.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Orobanchaceae,6651,Castilleja,3170565.0,Castilleja nana,3170695.0,NE,,
3586863,Passiflora seemannii Griseb.,3586863,Passiflora seemannii Griseb.,3,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malpighiales,1414,Passifloraceae,2378,Passiflora,2874172.0,Passiflora seemannii,3586863.0,NE,,
3711807,Tovomita brevistaminea Engl.,3711807,Tovomita brevistaminea Engl.,3,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malpighiales,1414,Clusiaceae,6646,Tovomita,7329865.0,Tovomita brevistaminea,3711807.0,LC,,
3725598,Pedicularis cenisia Gaudin,3725598,Pedicularis cenisia Gaudin,10,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Orobanchaceae,6651,Pedicularis,3171670.0,Pedicularis cenisia,3725598.0,NE,,
3743197,Iryanthera tessmannii Markgr.,3743197,Iryanthera tessmannii Markgr.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Magnoliales,718,Myristicaceae,2439,Iryanthera,3743006.0,Iryanthera tessmannii,3743197.0,LC,,
3750550,Ascarina rubricaulis Solms,3750550,Ascarina rubricaulis Solms,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Chloranthales,7226589,Chloranthaceae,6679,Ascarina,3086515.0,Ascarina rubricaulis,3750550.0,NE,,
3982921,Stigmaphyllon retusum Griseb. & Oerst.,3982921,Stigmaphyllon retusum Griseb. & Oerst.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malpighiales,1414,Malpighiaceae,6676,Stigmaphyllon,3191310.0,Stigmaphyllon retusum,3982921.0,NE,,
3999908,Grevillea caleyi R.Br.,3999908,Grevillea caleyi R.Br.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Proteales,400,Proteaceae,2414,Grevillea,7940744.0,Grevillea caleyi,3999908.0,CR,,
4185958,Piper allisum Trel.,4185958,Piper allisum Trel.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Piperales,404,Piperaceae,6678,Piper,3075433.0,Piper allisum,4185958.0,NE,,
4205518,Oreomunnea pterocarpa Oerst.,4205518,Oreomunnea pterocarpa Oerst.,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fagales,1354,Juglandaceae,2499,Oreomunnea,7148650.0,Oreomunnea pterocarpa,4205518.0,NT,,
5298642,Iris perrieri Simonet ex N.Service,5298642,Iris perrieri Simonet ex N.Service,10,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Asparagales,1169,Iridaceae,7698,Iris,2748017.0,Iris perrieri,5298642.0,NE,,
5299111,Iris pseudopumila Tineo,5299111,Iris pseudopumila Tineo,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Asparagales,1169,Iridaceae,7698,Iris,2748017.0,Iris pseudopumila,5299111.0,LC,,
5349556,Erythrina lysistemon Hutch.,5349556,Erythrina lysistemon Hutch.,9,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Erythrina,2945830.0,Erythrina lysistemon,5349556.0,LC,,
5361903,Ficus elastica Roxb. ex Hornem.,7835333,Ficus elastica Roxb.,56,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Rosales,691,Moraceae,6640,Ficus,2984588.0,Ficus elastica,7835333.0,LC,,
5384822,Silene hookeri Nutt.,6364615,Silene hookeri subsp. hookeri,1,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Caryophyllaceae,2518,Silene,3085897.0,Silene hookeri,8187001.0,NE,,
5403709,Crepis vesicaria L.,5403709,Crepis vesicaria L.,332,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Crepis,3143303.0,Crepis vesicaria,5403709.0,NE,1328,204
5557690,Ardisia standleyana P.H.Allen,5558881,Ardisia copeyana Standl.,4,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Ericales,1353,Primulaceae,6674,Ardisia,3169458.0,Ardisia copeyana,5558881.0,LC,,
5670646,Urtica pilulifera L.,5670646,Urtica pilulifera L.,76,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Rosales,691,Urticaceae,6639,Urtica,2984391.0,Urtica pilulifera,5670646.0,NE,,
7264147,Dicliptera squarrosa Nees,7264147,Dicliptera squarrosa Nees,7,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Acanthaceae,2393,Dicliptera,5415359.0,Dicliptera squarrosa,7264147.0,NE,,
7269194,Vepris glomerata (F.Hoffm.) Engl.,7269194,Vepris glomerata (F.Hoffm.) Engl.,7,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Sapindales,933,Rutaceae,2396,Vepris,7269144.0,Vepris glomerata,7269194.0,NE,,
7271307,Trichilia havanensis Jacq.,7271307,Trichilia havanensis Jacq.,7,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Sapindales,933,Meliaceae,2397,Trichilia,3190490.0,Trichilia havanensis,7271307.0,LC,,
7612378,Psilotrichum elliotii Baker & C.B.Clarke,11734920,Psilotrichum patulum (Willd.) I.M.Turner,15,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Amaranthaceae,3064,Psilotrichum,6429304.0,Psilotrichum patulum,11734920.0,NE,,
7844408,Phoradendron velutinum (DC.) Oliv.,7499740,Phoradendron velutinum (DC.) Eichler,1,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Santalales,934,Viscaceae,2399,Phoradendron,2889864.0,Phoradendron velutinum,7499740.0,NE,,
8344033,Artemisia pedemontana Balb.,8344033,Artemisia pedemontana Balb.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Artemisia,3120641.0,Artemisia pedemontana,8344033.0,NE,,
2769518,Maianthemum trifolium (L.) Sloboda,2769518,Maianthemum trifolium (L.) Sloboda,4,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Asparagales,1169,Asparagaceae,7683,Maianthemum,9608430.0,Maianthemum trifolium,2769518.0,NE,,
2863967,Zostera marina L.,2863967,Zostera marina L.,6,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Alismatales,551,Zosteraceae,3725,Zostera,2863960.0,Zostera marina,2863967.0,LC,,
2913130,Galium palustre L.,2913130,Galium palustre L.,358,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Gentianales,412,Rubiaceae,8798,Galium,2913027.0,Galium palustre,2913130.0,LC,1752,246
2972960,Samanea saman (Jacq.) Merr.,2972960,Samanea saman (Jacq.) Merr.,3,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Samanea,2971208.0,Samanea saman,2972960.0,LC,,
2975262,Vicia peregrina L.,2975262,Vicia peregrina L.,25,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Vicia,2974751.0,Vicia peregrina,2975262.0,LC,,
2988222,Pyracantha angustifolia (Franch.) C.K.Schneid.,2988222,Pyracantha angustifolia (Franch.) C.K.Schneid.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Rosales,691,Rosaceae,5015,Pyracantha,10822990.0,Pyracantha angustifolia,2988222.0,LC,,
3033558,Clematis vitalba L.,3033558,Clematis vitalba L.,5255,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Ranunculales,399,Ranunculaceae,2410,Clematis,3033512.0,Clematis vitalba,3033558.0,NE,3493,550
3086179,Mirabilis albida (Walter) Heimerl,3086179,Mirabilis albida (Walter) Heimerl,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Nyctaginaceae,6718,Mirabilis,3086140.0,Mirabilis albida,3086179.0,NE,,
3090253,Chaptalia arechavaletae Arechav.,3090253,Chaptalia arechavaletae Arechav.,4,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Chaptalia,3090180.0,Chaptalia arechavaletae,3090253.0,NE,,
3111813,Zinnia haageana Regel,3111813,Zinnia haageana Regel,38,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Zinnia,3111750.0,Zinnia haageana,3111813.0,NE,,
3135843,Hieracium pictum Schleich. ex Pers.,3135843,Hieracium pictum Schleich. ex Pers.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Hieracium,3134951.0,Hieracium pictum,3135843.0,NE,,
