,taxonKey,scientificName,acceptedTaxonKey,acceptedScientificName,numberOfOccurrences,taxonRank,taxonomicStatus,kingdom,kingdomKey,phylum,phylumKey,class,classKey,order,orderKey,family,familyKey,genus,genusKey,species,speciesKey,iucnRedListCategory,num_letters,num_words,cdfOccurences
13840,3084111,Echinocereus engelmannii (Parry ex Engelm.) Lem.,3084111,Echinocereus engelmannii (Parry ex Engelm.) Lem.,4,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Cactaceae,2519,Echinocereus,5384005.0,Echinocereus engelmannii,3084111.0,LC,,,0.530928489775181
13841,3089598,Hysterionica jasionoides Willd.,3089598,Hysterionica jasionoides Willd.,5,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Hysterionica,3089593.0,Hysterionica jasionoides,3089598.0,NE,,,0.5736377492696558
13842,3090864,Centratherum punctatum Cass.,3090864,Centratherum punctatum Cass.,55,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Centratherum,3090863.0,Centratherum punctatum,3090864.0,NE,,,0.8384351581353995
13843,3092691,Soliva sessilis Ruiz & Pav.,3092691,Soliva sessilis Ruiz & Pav.,15,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Soliva,3092681.0,Soliva sessilis,3092691.0,NE,,,0.7270735424869809
13844,3120264,Achillea distans Waldst. & Kit. ex Willd.,3120264,Achillea distans Waldst. & Kit. ex Willd.,156,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Achillea,3119995.0,Achillea distans,3120264.0,NE,,,0.9021656293661883
13845,3132412,Krigia virginica (L.) Willd.,3132412,Krigia virginica (L.) Willd.,4,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Krigia,3132392.0,Krigia virginica,3132412.0,NE,,,0.530928489775181
13846,3170040,Gentiana lutea L.,3170040,Gentiana lutea L.,1371,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Gentianales,412,Gentianaceae,2503,Gentiana,3170037.0,Gentiana lutea,3170040.0,NE,2604.0,430.0,0.9793598374190271
13847,3898108,Teucrium campanulatum L.,3898108,Teucrium campanulatum L.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Lamiaceae,2497,Teucrium,2926895.0,Teucrium campanulatum,3898108.0,NE,,,0.14984758033786358
13848,3969388,Tachigali richardiana Tul.,3969388,Tachigali richardiana Tul.,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Tachigali,2945125.0,Tachigali richardiana,3969388.0,NE,,,0.3643465006985901
13849,4037525,Coccoloba mollis Casar.,4037525,Coccoloba mollis Casar.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Polygonaceae,2416,Coccoloba,2888822.0,Coccoloba mollis,4037525.0,LC,,,0.14984758033786358
13850,4055477,Buddleja cordobensis Griseb.,4055477,Buddleja cordobensis Griseb.,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Scrophulariaceae,2390,Buddleja,3173330.0,Buddleja cordobensis,4055477.0,NE,,,0.3643465006985901
13851,4066311,Ehretia microphylla Lam.,4066311,Ehretia microphylla Lam.,5,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Boraginales,7226464,Ehretiaceae,4923856,Ehretia,2911338.0,Ehretia microphylla,4066311.0,NE,,,0.5736377492696558
13852,4130378,Chusquea quila Kunth,4130378,Chusquea quila Kunth,11,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Chusquea,2706422.0,Chusquea quila,4130378.0,NE,,,0.6904610694779627
13853,4217210,Psiadia anchusifolia (Poir.) Cordem.,4217210,Psiadia anchusifolia (Poir.) Cordem.,7,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Psiadia,7970768.0,Psiadia anchusifolia,4217210.0,NE,,,0.6310174012447606
13854,5284237,Cryptomeria japonica (Thunb. ex L.f.) D.Don,5284237,Cryptomeria japonica (Thunb. ex L.f.) D.Don,61,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Pinopsida,194,Pinales,640,Cupressaceae,8144,Cryptomeria,2683915.0,Cryptomeria japonica,5284237.0,NT,,,0.8461514035310556
13855,5289582,Aira praecox L.,5289582,Aira praecox L.,5,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Aira,2702432.0,Aira praecox,5289582.0,NE,,,0.5736377492696558
13856,5334239,Lonicera sempervirens L.,5334239,Lonicera sempervirens L.,9,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Dipsacales,946,Caprifoliaceae,6710,Lonicera,2888645.0,Lonicera sempervirens,5334239.0,NE,,,0.6655023498031246
13857,5359334,Trifolium vesiculosum Savi,5359334,Trifolium vesiculosum Savi,4,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Trifolium,2973363.0,Trifolium vesiculosum,5359334.0,NE,,,0.530928489775181
13858,5362021,Sedum lanceolatum Torr.,5362021,Sedum lanceolatum Torr.,7,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Saxifragales,7219248,Crassulaceae,2406,Sedum,5361975.0,Sedum lanceolatum,5362021.0,NE,,,0.6310174012447606
13859,5414375,Ardisia elliptica Thunb.,5414375,Ardisia elliptica Thunb.,8,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Ericales,1353,Primulaceae,6674,Ardisia,3169458.0,Ardisia elliptica,5414375.0,NE,,,0.6499428426266989
13860,5548808,Turbina inopinata Heine,10781207,Ipomoea inopinata (Heine) J.R.I.Wood & Scotland,1,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Solanales,1176,Convolvulaceae,2389,Ipomoea,2928509.0,Ipomoea inopinata,10781207.0,CR,,,0.14984758033786358
13861,5668622,Markhamia obtusifolia (Baker) Sprague,5668622,Markhamia obtusifolia (Baker) Sprague,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Bignoniaceae,6655,Markhamia,7388505.0,Markhamia obtusifolia,5668622.0,LC,,,0.3643465006985901
13862,5914287,Melia azedarach L.,5914287,Melia azedarach L.,855,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Sapindales,933,Meliaceae,2397,Melia,3190496.0,Melia azedarach,5914287.0,LC,7143.0,1119.0,0.967483805410898
13863,7156128,Alyxia stellata (J.R.Forst. & G.Forst.) Roem. & Schult.,7156128,Alyxia stellata (J.R.Forst. & G.Forst.) Roem. & Schult.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Gentianales,412,Apocynaceae,6701,Alyxia,3169598.0,Alyxia stellata,7156128.0,NE,,,0.14984758033786358
13864,7311411,Daphne caucasica Pall.,7311411,Daphne caucasica Pall.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malvales,941,Thymelaeaceae,2428,Daphne,3188453.0,Daphne caucasica,7311411.0,NE,,,0.14984758033786358
13865,7365597,Fumana thymifolia (L.) Spach ex Webb,7365597,Fumana thymifolia (L.) Spach ex Webb,51,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malvales,941,Cistaceae,6635,Fumana,7331269.0,Fumana thymifolia,7365597.0,NE,,,0.8330052076717896
13866,7506059,Sonchus pinnatifidus Cav.,7506059,Sonchus pinnatifidus Cav.,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Sonchus,3105646.0,Sonchus pinnatifidus,7506059.0,NE,,,0.3643465006985901
13867,7751535,Carya alba (L.) Nutt. ex Elliott,3054302,Carya alba (L.) Nutt.,1,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fagales,1354,Juglandaceae,2499,Carya,3054287.0,Carya alba,3054302.0,NE,,,0.14984758033786358
13868,9118014,Betula pubescens Ehrh.,9118014,Betula pubescens Ehrh.,665,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fagales,1354,Betulaceae,4688,Betula,2875008.0,Betula pubescens,9118014.0,LC,9875.0,1606.0,0.9599263304966341
13869,9458333,Pilosella officinarum Vaill.,9458333,Pilosella officinarum Vaill.,335,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Pilosella,8179194.0,Pilosella officinarum,9458333.0,NE,3666.0,560.0,0.936936364791058
13870,2700768,Luzula nivea (Nathh.) DC.,2700768,Luzula nivea (Nathh.) DC.,221,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Juncaceae,5353,Luzula,2700604.0,Luzula nivea,2700768.0,NE,,,0.919535120030484
13871,2705340,Eragrostis unioloides (Retz.) Nees ex Steud.,2705340,Eragrostis unioloides (Retz.) Nees ex Steud.,7,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Eragrostis,2705322.0,Eragrostis unioloides,2705340.0,LC,,,0.6310174012447606
13872,2705957,Eleusine coracana (L.) Gaertn.,2705957,Eleusine coracana (L.) Gaertn.,4,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Eleusine,2705952.0,Eleusine coracana,2705957.0,NE,,,0.530928489775181
13873,2729177,Carex umbrosa Host,2729177,Carex umbrosa Host,10,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Cyperaceae,7708,Carex,2721893.0,Carex umbrosa,2729177.0,LC,,,0.6791566112028452
13874,2754460,Dioscorea praehensilis Benth.,2754460,Dioscorea praehensilis Benth.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Dioscoreales,1171,Dioscoreaceae,7694,Dioscorea,2754367.0,Dioscorea praehensilis,2754460.0,LC,,,0.14984758033786358
13875,2763987,Commelina africana L.,2763987,Commelina africana L.,30,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Commelinales,553,Commelinaceae,2763195,Commelina,2763939.0,Commelina africana,2763987.0,LC,,,0.7934396037088784
13876,2781176,Ixiolirion tataricum (Pall.) Schult. & Schult.f.,2781176,Ixiolirion tataricum (Pall.) Schult. & Schult.f.,5,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Asparagales,1169,Ixioliriaceae,7687,Ixiolirion,2781171.0,Ixiolirion tataricum,2781176.0,NE,,,0.5736377492696558
13877,2856584,Allium massaessylum Batt. & Trab.,2856584,Allium massaessylum Batt. & Trab.,9,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Asparagales,1169,Amaryllidaceae,7682,Allium,9624496.0,Allium massaessylum,2856584.0,NE,,,0.6655023498031246
13878,2920461,Psychotria limonensis K.Krause,2920461,Psychotria limonensis K.Krause,4,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Gentianales,412,Rubiaceae,8798,Psychotria,2919963.0,Psychotria limonensis,2920461.0,NE,,,0.530928489775181
13879,3011070,Rosa nutkana C.Presl,3011070,Rosa nutkana C.Presl,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Rosales,691,Rosaceae,5015,Rosa,8395064.0,Rosa nutkana,3011070.0,NE,,,0.3643465006985901
13880,3028967,Alchemilla ×splendens Christ ex Favrat,8364578,Alchemilla splendens Christ,1,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Rosales,691,Rosaceae,5015,Alchemilla,3027437.0,Alchemilla splendens,8364578.0,NE,,,0.14984758033786358
13881,3032758,Saxifraga rosacea Moench,3032758,Saxifraga rosacea Moench,98,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Saxifragales,7219248,Saxifragaceae,2402,Saxifraga,2987833.0,Saxifraga rosacea,3032758.0,NE,,,0.8780325161945891
13882,3033700,Delphinium carolinianum Walter,3033700,Delphinium carolinianum Walter,5,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Ranunculales,399,Ranunculaceae,2410,Delphinium,3033687.0,Delphinium carolinianum,3033700.0,NE,,,0.5736377492696558
13883,3055982,Acalypha polystachya Jacq.,3055982,Acalypha polystachya Jacq.,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malpighiales,1414,Euphorbiaceae,4691,Acalypha,3055964.0,Acalypha polystachya,3055982.0,NE,,,0.3643465006985901
13884,3058861,Croton trinitatis Millsp.,3058861,Croton trinitatis Millsp.,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malpighiales,1414,Euphorbiaceae,4691,Croton,3057454.0,Croton trinitatis,3058861.0,NE,,,0.3643465006985901
13885,3084426,Coryphantha macromeris (Engelm.) Lem.,3084426,Coryphantha macromeris (Engelm.) Lem.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Cactaceae,2519,Coryphantha,3084422.0,Coryphantha macromeris,3084426.0,LC,,,0.14984758033786358
13886,3085894,Scleranthus annuus L.,3085894,Scleranthus annuus L.,34,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Caryophyllaceae,2518,Scleranthus,3085893.0,Scleranthus annuus,3085894.0,NE,,,0.8031563571700749
13887,3091224,Klasea lycopifolia (Vill.) Á.Löve & D.Löve,3091224,Klasea lycopifolia (Vill.) Á.Löve & D.Löve,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Klasea,7898118.0,Klasea lycopifolia,3091224.0,DD,,,0.14984758033786358
13888,3105650,Sonchus palustris L.,3105650,Sonchus palustris L.,26,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Sonchus,3105646.0,Sonchus palustris,3105650.0,LC,,,0.7813730471230789
13889,3107487,Senecio syringifolius O.Hoffm.,3107487,Senecio syringifolius O.Hoffm.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Senecio,3106738.0,Senecio syringifolius,3107487.0,NE,,,0.14984758033786358
13890,3130950,Tephroseris integrifolia (L.) Holub,3130950,Tephroseris integrifolia (L.) Holub,30,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Tephroseris,3130931.0,Tephroseris integrifolia,3130950.0,NE,,,0.7934396037088784
13891,3181134,Campomanesia lineatifolia Ruiz & Pav.,3181134,Campomanesia lineatifolia Ruiz & Pav.,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Myrtales,690,Myrtaceae,5014,Campomanesia,3180879.0,Campomanesia lineatifolia,3181134.0,LC,,,0.3643465006985901
13892,3181762,Leptospermum scoparium Forst.,3181762,Leptospermum scoparium Forst.,27,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Myrtales,690,Myrtaceae,5014,Leptospermum,3181696.0,Leptospermum scoparium,3181762.0,LC,,,0.7849295059062619
13893,3190089,Zanthoxylum americanum Mill.,3190089,Zanthoxylum americanum Mill.,7,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Sapindales,933,Rutaceae,2396,Zanthoxylum,3190076.0,Zanthoxylum americanum,3190089.0,LC,,,0.6310174012447606
13894,3630142,Laserpitium halleri Crantz,3630142,Laserpitium halleri Crantz,64,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Apiales,1351,Apiaceae,6720,Laserpitium,6026344.0,Laserpitium halleri,3630142.0,NE,,,0.849517337736568
13895,3706838,Delosperma napiforme (N.E.Br.) Schwantes,3706838,Delosperma napiforme (N.E.Br.) Schwantes,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Aizoaceae,6752,Delosperma,3084874.0,Delosperma napiforme,3706838.0,NE,,,0.14984758033786358
13896,3819432,Sarmienta scandens (Brandis) Pers.,3819432,Sarmienta scandens (Brandis) Pers.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Gesneriaceae,6654,Sarmienta,6365211.0,Sarmienta scandens,3819432.0,NE,,,0.14984758033786358
13897,3845846,Morinda royoc L.,3845846,Morinda royoc L.,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Gentianales,412,Rubiaceae,8798,Morinda,2915429.0,Morinda royoc,3845846.0,LC,,,0.3643465006985901
13898,3848167,Coptosperma borbonicum (Hend. & Andr.Hend.) De Block,3848167,Coptosperma borbonicum (Hend. & Andr.Hend.) De Block,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Gentianales,412,Rubiaceae,8798,Coptosperma,2893823.0,Coptosperma borbonicum,3848167.0,NE,,,0.14984758033786358
13899,3894837,Teucrium oliverianum Ging. ex Benth.,3894837,Teucrium oliverianum Ging. ex Benth.,3,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Lamiaceae,2497,Teucrium,2926895.0,Teucrium oliverianum,3894837.0,NE,,,0.4675790676997333
13900,3939113,Sphaeralcea crispa Hook. ex Baker fil.,3939113,Sphaeralcea crispa Hook. ex Baker fil.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malvales,941,Malvaceae,6685,Sphaeralcea,7412190.0,Sphaeralcea crispa,3939113.0,NE,,,0.14984758033786358
13901,4090566,"Myriolimon diffusum (Pourr.) Lledó, Erben & M.B.Crespo",4090566,"Myriolimon diffusum (Pourr.) Lledó, Erben & M.B.Crespo",1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Plumbaginaceae,2419,Myriolimon,7298218.0,Myriolimon diffusum,4090566.0,NE,,,0.14984758033786358
13902,5274860,Salvinia minima Baker,5274860,Salvinia minima Baker,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Polypodiopsida,7228684,Salviniales,7229405,Salviniaceae,6629,Salvinia,7801597.0,Salvinia minima,5274860.0,NE,,,0.14984758033786358
13903,5275012,Pteridium aquilinum (L.) Kuhn,5275012,Pteridium aquilinum (L.) Kuhn,1418,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Polypodiopsida,7228684,Polypodiales,392,Dennstaedtiaceae,6623,Pteridium,5275011.0,Pteridium aquilinum,5275012.0,NE,7393.0,1160.0,0.9804712307887717
13904,5349557,Erythrina caffra Thunb.,5349557,Erythrina caffra Thunb.,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Erythrina,2945830.0,Erythrina caffra,5349557.0,LC,,,0.3643465006985901
13905,5358683,Trifolium striatum L.,5358683,Trifolium striatum L.,12,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Trifolium,2973363.0,Trifolium striatum,5358683.0,NE,,,0.7003683475168296
13906,5361872,Ulmus americana L.,5361872,Ulmus americana L.,338,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Rosales,691,Ulmaceae,2382,Ulmus,2984510.0,Ulmus americana,5361872.0,EN,31763.0,4951.0,0.9375079385240696
13907,5371867,Cicuta maculata L.,5371867,Cicuta maculata L.,38,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Apiales,1351,Apiaceae,6720,Cicuta,5371861.0,Cicuta maculata,5371867.0,LC,,,0.8119522418391972
13908,5400790,Ageratina riparia (Regel) R.M.King & H.Rob.,5400790,Ageratina riparia (Regel) R.M.King & H.Rob.,65,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Ageratina,5400194.0,Ageratina riparia,5400790.0,NE,,,0.8505017147211991
13909,5609418,Tetradenia riparia (Hochst.) Codd,5609418,Tetradenia riparia (Hochst.) Codd,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Lamiaceae,2497,Tetradenia,3233614.0,Tetradenia riparia,5609418.0,LC,,,0.3643465006985901
13910,5635525,Woodfordia fruticosa (L.) Kurz,5635525,Woodfordia fruticosa (L.) Kurz,5,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Myrtales,690,Lythraceae,6684,Woodfordia,3231604.0,Woodfordia fruticosa,5635525.0,LC,,,0.5736377492696558
13911,5651146,Sloanea laevigata Dam.A.Sm.,5651146,Sloanea laevigata Dam.A.Sm.,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Oxalidales,7224021,Elaeocarpaceae,2435,Sloanea,3152097.0,Sloanea laevigata,5651146.0,VU,,,0.3643465006985901
13912,7269480,Boronia ledifolia (Vent.) DC.,7269480,Boronia ledifolia (Vent.) DC.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Sapindales,933,Rutaceae,2396,Boronia,3190408.0,Boronia ledifolia,7269480.0,NE,,,0.14984758033786358
13913,7309554,Satureja intricata Lange,7309554,Satureja intricata Lange,6,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Lamiaceae,2497,Satureja,2926882.0,Satureja intricata,7309554.0,NE,,,0.6059634192810872
13914,7309859,Dicksonia sellowiana (C.Presl) Hook.,7309859,Dicksonia sellowiana (C.Presl) Hook.,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Polypodiopsida,7228684,Cyatheales,7229402,Dicksoniaceae,6622,Dicksonia,9507928.0,Dicksonia sellowiana,7309859.0,NE,,,0.3643465006985901
13915,7320088,Guatteria costaricensis R.E.Fr.,7320088,Guatteria costaricensis R.E.Fr.,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Magnoliales,718,Annonaceae,9291,Guatteria,3155604.0,Guatteria costaricensis,7320088.0,LC,,,0.3643465006985901
13916,7332007,Veronica orsiniana Ten.,7332007,Veronica orsiniana Ten.,17,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Plantaginaceae,2420,Veronica,3172047.0,Veronica orsiniana,7332007.0,NE,,,0.7396481646132351
13917,7383214,Centaurea dalmatica A.Kern.,7383214,Centaurea dalmatica A.Kern.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Centaurea,3127469.0,Centaurea dalmatica,7383214.0,NE,,,0.14984758033786358
13918,7450032,Piper gaudichaudianum (Kunth) Kunth ex Steud.,7450032,Piper gaudichaudianum (Kunth) Kunth ex Steud.,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Piperales,404,Piperaceae,6678,Piper,3075433.0,Piper gaudichaudianum,7450032.0,NE,,,0.3643465006985901
13919,7824516,Astragalus granatensis Lam.,7824516,Astragalus granatensis Lam.,5,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Astragalus,2933951.0,Astragalus granatensis,7824516.0,NE,,,0.5736377492696558
13920,8289268,Rubus vestitus Weihe,8289268,Rubus vestitus Weihe,27,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Rosales,691,Rosaceae,5015,Rubus,2988638.0,Rubus vestitus,8289268.0,NE,,,0.7849295059062619
13921,2687949,Equisetum laevigatum A.Braun & Engelm.,2687949,Equisetum laevigatum A.Braun & Engelm.,10,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Polypodiopsida,7228684,Equisetales,954,Equisetaceae,3105,Equisetum,2687913.0,Equisetum laevigatum,2687949.0,NE,,,0.6791566112028452
13922,2715757,Cyperus entrerianus Boeckeler,2715757,Cyperus entrerianus Boeckeler,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Cyperaceae,7708,Cyperus,2713455.0,Cyperus entrerianus,2715757.0,NE,,,0.14984758033786358
13923,2750876,Calochortus dunnii Purdy,2750876,Calochortus dunnii Purdy,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Liliales,1172,Liliaceae,7699,Calochortus,2750667.0,Calochortus dunnii,2750876.0,NE,,,0.14984758033786358
13924,2797342,Corallorhiza mertensiana Bong.,2797342,Corallorhiza mertensiana Bong.,4,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Asparagales,1169,Orchidaceae,7689,Corallorhiza,2797252.0,Corallorhiza mertensiana,2797342.0,NE,,,0.530928489775181
13925,2797453,Sobralia leucoxantha Rchb.f.,2797453,Sobralia leucoxantha Rchb.f.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Asparagales,1169,Orchidaceae,7689,Sobralia,2797375.0,Sobralia leucoxantha,2797453.0,NE,,,0.14984758033786358
13926,2884840,Pouteria eugeniifolia (Pierre) Baehni,2884840,Pouteria eugeniifolia (Pierre) Baehni,5,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Ericales,1353,Sapotaceae,8802,Pouteria,2884049.0,Pouteria eugeniifolia,2884840.0,LC,,,0.5736377492696558
13927,2888867,Rheum rhabarbarum L.,2888867,Rheum rhabarbarum L.,34,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Polygonaceae,2416,Rheum,2888863.0,Rheum rhabarbarum,2888867.0,NE,,,0.8031563571700749
13928,2904771,Coussarea impetiolaris Donn.Sm.,2904771,Coussarea impetiolaris Donn.Sm.,4,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Gentianales,412,Rubiaceae,8798,Coussarea,2904739.0,Coussarea impetiolaris,2904771.0,LC,,,0.530928489775181
13929,2928774,Nicotiana tabacum L.,2928774,Nicotiana tabacum L.,167,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Solanales,1176,Solanaceae,7717,Nicotiana,2928756.0,Nicotiana tabacum,2928774.0,NE,,,0.9056903340530928
